高清（电信）,#genre#
辽宁卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226500/1.m3u8
吉林卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226792/48616745.smil
黑龙江卫视,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221225940/1.m3u8
海南卫视,http://39.134.39.38/PLTV/88888888/224/3221226301/index.m3u8
三沙卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226544/index.m3u8
宁夏卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226528/index.m3u8
山西卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226531/index.m3u8
陕西卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226955/index.m3u8
旅游卫视,http://39.134.39.39/PLTV/88888888/224/3221226301/index.m3u8
兵团卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226950/index.m3u8
西藏卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226847/index.m3u8
延边卫视,http://223.110.241.137:6610/gitv/live1/G_YANBIAN/G_YANBIAN/?type=.m3u8
安多卫视,http://223.110.241.137:6610/gitv/live1/G_ANDUO/G_ANDUO/?type=.m3u8
康巴卫视,http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8
康巴卫视,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225856/index.m3u8
农林卫视,http://223.110.241.137:6610/gitv/live1/G_NONGLIN/G_NONGLIN/?type=.m3u8

港台,#genre#
亚美卫视,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
星空卫视,http://tv.haue.edu.cn/hls/startv.m3u8
星空音乐[V],http://tv.haue.edu.cn/hls/channelv.m3u8
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰中文,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225948/1.m3u8
凤凰中文,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225942/1.m3u8
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
凤凰电影台,rtmp://58.200.131.2:1935/livetv/fhdy
凤凰电影台,rtmp://ivi.bupt.edu.cn:1935/livetv/fhdy
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
TVB经典,http://50.7.161.82:8278/streams/d/tvbjd_pye/playlist.m3u8
TVB明珠,http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB明珠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
TVB翡翠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
TVB翡翠,https://flv3948069e.live.126.net/live/39bbfebe462efd2f0215f70337eb0ae2.flv
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门卫视,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
中视新闻,http://seb.sason.top/sc/zsxw_fhd.m3u8#http://www.hrcloud.tk/hls/zs_xwt.m3u8
华视新闻,http://seb.sason.top/sc/hsxw_fhd.m3u8#http://www.hrcloud.tk/hls/hs_xwt.m3u8
华视新闻,http://50.7.59.216:61980/myplay/cn_0_8823/index.m3u8?key=84797b799ae18d1b
台视新闻,http://seb.sason.top/sc/tsxw_fhd.m3u8#http://www.hrcloud.tk/hls/ts_xwt.m3u8
台视新闻,http://50.7.59.216:61980/myplay/cn_0_8820/index.m3u8?key=84797b799ae18d1b#http://50.7.59.216:61980/myplay/cn_0_8822/index.m3u8?key=84797b799ae18d1b
民视新闻,http://seb.sason.top/sc/msxw_fhd.m3u8#http://www.hrcloud.tk/hls/ms_xwt.m3u8
民视新闻,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8#http://210.61.56.23:80/hls/ftvtv/index.m3u8
年代新闻HD,http://125.227.210.37:20434/VideoInput/play.ts
三立INEWS,http://seb.sason.top/sc/slinews_fhd.m3u8#http://www.hrpan.tk/hls/sl_news.m3u8
三立LIVE新闻,http://seb.sason.top/sc/sllive_fhd.m3u8#http://www.hrcloud.tk/hls/sl_live.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8#http://www.hrpan.tk/hls/zt_news.m3u8
东森新闻,http://seb.sason.top/sc/dsxw_fhd.m3u8#http://www.hrpan.tk/hls/ds_xwt.m3u8
TVBS新闻,http://seb.sason.top/sc/tvbsxw_fhd.m3u8#http://www.hrpan.tk/hls/tvbs_xw.m3u8
寰宇新闻,http://www.hrpan.tk/hls/hy_xwt.m3u8
中视,rtmp://59.124.75.130/sat/tv091#http://50.7.59.216:61980/myplay/cn_0_8814/index.m3u8?key=84797b799ae18d1b
华视,rtmp://59.124.75.130/sat/tv112#http://50.7.59.216:61980/myplay/cn_0_8816/index.m3u8?key=84797b799ae18d1b
台视,rtmp://59.124.75.130/sat/tv071
民视,rtmp://59.124.75.130/sat/tv052#http://50.7.59.216:61980/myplay/cn_0_8813/index.m3u8?key=84797b799ae18d1b
TVBS·欢乐台,rtmp://59.124.75.130/sat/tv422
TVBS·新闻台,rtmp://59.124.75.130/sat/tv552
纬来体育,rtmp://59.124.75.130/sat/tv721
纬来育乐,rtmp://59.124.75.157/sat/tv701
纬来日本,rtmp://59.124.75.130:1935/sat/tv521
纬来精采,https://usb.bozztv.com/ttvbHD/index.m3u8
爱尔达体育一,rtmp://59.124.75.157/sat/md011
东森超视,rtmp://59.124.75.130/sat/tv772
博斯魅力,rtmp://59.124.75.130/sat/md042
东森财经新闻,rtmp://59.124.75.130:1935/sat/tv571
MoMo综合台,rtmp://59.124.75.157/sat/tv761
TVBS欢乐,rtmp://59.124.75.130:1935/sat/tv421#http://50.7.59.216:61980/myplay/cn_4_14016/index.m3u8?key=84797b799ae18d1b
TVBS新闻,rtmp://59.124.75.130:1935/sat/tv551#http://50.7.59.216:61980/myplay/cn_4_14017/index.m3u8?key=84797b799ae18d1b
Mono综合,rtmp://59.124.75.130:1935/sat/tv761
FOX体育,rtmp://59.124.75.130:1935/sat/tv731
FOX2体育,rtmp://59.124.75.130:1935/sat/tv741
Baby TV,http://50.7.59.216:61980/myplay/cn_1_11014/index.m3u8?key=84797b799ae18d1b
韩国娱乐台,http://50.7.59.216:61980/myplay/cn_1_11016/index.m3u8?key=84797b799ae18d1b
Cbeebies卡通,http://50.7.59.216:61980/myplay/cn_1_11018/index.m3u8?key=84797b799ae18d1b
博斯运动,http://50.7.59.216:61980/myplay/cn_2_12005/index.m3u8?key=84797b799ae18d1b
博斯运动2,http://50.7.59.216:61980/myplay/cn_2_12006/index.m3u8?key=84797b799ae18d1b
博斯高球,http://50.7.59.216:61980/myplay/cn_2_12007/index.m3u8?key=84797b799ae18d1b
博斯高球2,http://50.7.59.216:61980/myplay/cn_2_12008/index.m3u8?key=84797b799ae18d1b
博斯魅力,http://50.7.59.216:61980/myplay/cn_2_12009/index.m3u8?key=84797b799ae18d1b
博斯网球,http://50.7.59.216:61980/myplay/cn_2_12010/index.m3u8?key=84797b799ae18d1b
博斯無限,http://50.7.59.216:61980/myplay/cn_2_12011/index.m3u8?key=84797b799ae18d1b
国兴卫视,http://50.7.59.216:61980/myplay/cn_2_12022/index.m3u8?key=84797b799ae18d1b
MOMO亲子台,http://50.7.59.216:61980/myplay/cn_2_12021/index.m3u8?key=84797b799ae18d1b
CN卡通频道,http://50.7.59.216:61980/myplay/cn_3_13015/index.m3u8?key=84797b799ae18d1b
Disney卡通,http://50.7.59.216:61980/myplay/cn_3_13019/index.m3u8?key=84797b799ae18d1b
霹雳台湾台,http://50.7.59.216:61980/myplay/cn_2_12020/index.m3u8?key=84797b799ae18d1b
东风37,http://50.7.59.216:61980/myplay/cn_2_12015/index.m3u8?key=84797b799ae18d1b
年代MUCH,http://50.7.59.216:61980/myplay/cn_2_12016/index.m3u8?key=84797b799ae18d1b
年代新闻,http://50.7.59.216:61980/myplay/cn_2_12017/index.m3u8?key=84797b799ae18d1b
JET综合,http://50.7.59.216:61980/myplay/cn_2_12018/index.m3u8?key=84797b799ae18d1b
Z频道,http://50.7.59.216:61980/myplay/cn_2_12014/index.m3u8?key=84797b799ae18d1b
新唐人亞太台,https://live.ntdimg.com/aplive200/playlist.m3u8

体育,#genre#
CCTV5,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226024/1/index.m3u8?fmt=ts2hls
CCTV5,http://111.63.117.13:6060/030000001000/CCTV-5/CCTV-5.m3u8
CCTV5,http://223.110.241.137:6610/gitv/live1/G_CCTV-5-CQ/G_CCTV-5-CQ/?type=.m3u8
CCTV5+,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226285/1/index.m3u8?fmt=ts2hls
CCTV5+,http://111.63.117.13:6060/030000001000/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8
CCTV5+,http://223.110.241.137:6610/gitv/live1/G_CCTV-5PLUS-CQ/G_CCTV-5PLUS-CQ/?type=.m3u8
央视台球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226156/1/index.m3u8?fmt=ts2hls
央视台球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226117/1/index.m3u8?fmt=ts2hls
足球频道,http://tv.haue.edu.cn/hls/zqhd.m3u8
咪咕体育1,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226186/1/index.m3u8?fmt=ts2hls
咪咕体育2,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226134/1/index.m3u8?fmt=ts2hls
咪咕体育3,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226236/1/index.m3u8?fmt=ts2hls
咪咕体育4,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226137/1/index.m3u8?fmt=ts2hls
东奥纪实,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226105/1/index.m3u8?fmt=ts2hls
东奥纪实,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226075/1/index.m3u8?fmt=ts2hls
新视觉,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226237/1/index.m3u8?fmt=ts2hls
新视觉,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉,http://219.151.31.43:80/liveplay-kk.rtxapp.com/live/program/live/xsjhd/2300000/mnf.m3u8
游戏风云,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226193/1/index.m3u8?fmt=ts2hls
体育赛事,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226196/1/index.m3u8?fmt=ts2hls
体育赛事,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226081/1/index.m3u8?fmt=ts2hls
游戏风云,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226252/1/index.m3u8?fmt=ts2hls
极速汽车,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226249/1/index.m3u8?fmt=ts2hls
极速汽车,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226234/1/index.m3u8?fmt=ts2hls
超级体育,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226220/1/index.m3u8?fmt=ts2hls
高尔夫网球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226114/1/index.m3u8?fmt=ts2hls
高尔夫网球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225674/1/index.m3u8?fmt=ts2hls
风云足球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226153/1/index.m3u8?fmt=ts2hls
风云足球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225734/1/index.m3u8?fmt=ts2hls
风云足球,rtmp://58.200.131.2:1935/livetv/fyzqtv
北京纪实,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226438/1.m3u8
北京纪实,http://39.135.138.59:18890/PLTV/88888910/224/3221225676/index.m3u8
精彩体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226010/index.m3u8
劲爆体育,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育,http://219.151.31.43:80/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/2300000/mnf.m3u8
魅力足球,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
五星体育,http://219.151.31.43:80/liveplay-kk.rtxapp.com/live/program/live/ssty/2300000/mnf.m3u8
弈坛春秋,http://223.110.241.137:6610/gitv/live1/G_YITANCQ/G_YITANCQ/?type=.m3u8
足球频道,http://ivi.bupt.edu.cn:80/hls/zqhd.m3u8
篮球,http://stream1.jlntv.cn/lqpd/playlist.m3u8?_upt=3053ae9f1582302081
篮球,http://223.110.241.137:6610/gitv/live1/G_LANQIU/G_LANQIU/?type=.m3u8
先锋乒羽,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226851/index.m3u8
幸福彩,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/xfchd/4000000/mnf.m3u8
幸福彩,http://183.207.255.190/live/program/live/xfchd/4000000/mnf.m3u8
iHot爱体育,http://39.134.176.167/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/1.m3u8
iHot爱体育,http://39.134.176.159/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
星空体育,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports#rtmp://58.200.131.2:1935/livetv/starsports
Racing运动,http://racingvic-i.akamaized.net/hls/live/598695/racingvic/1500.m3u8
StarSports,http://hdtv.lzu6.edu.cn/hls/starsports.m3u8
NBA TV,https://www.livedoomovies.com/02_nbahd_720p/chunklist.m3u8
NBA TV,http://50.7.59.216:61980/myplay/cn_0_8810/index.m3u8?key=84797b799ae18d1b
黑莓电竞,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226676/index.m3u8
游戏风云,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/yxfyhd/4000000/mnf.m3u8
哒啵赛事,http://39.135.230.83/ott.fj.chinamobile.com/PLTV/88888888/224/3221226680/index.m3u8

电影,#genre#
CCTV6,http://111.63.117.13:6060/030000001000/CCTV-6/CCTV-6.m3u8
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
精彩电视剧,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
精彩综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
南京十八,http://223.110.241.137:6610/gitv/live1/G_NJSB/G_NJSB/?type=.m3u8
KiD影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
河东影视,http://jsylivealone302.iqilu.com/live/hedong_tv01.m3u8
武城影视,http://jsylivealone302.iqilu.com/live/wucheng_tv02/index.m3u8
济阳影视,http://jsylivealone302.iqilu.com/live/jiyang_tv02/index.m3u8
四川影视文艺,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
通川影视,http://m3u8.channellive.dzxw.net/cms/videos/nmip-media/channellive/channel37/playlist.m3u8
江苏影视,http://223.110.243.134/PLTV/4/224/3221225937/index.m3u8
嘉兴文化影视,http://stream1.jiaxingren.com/whys/playlist.m3u8
商河影视,http://jsylivealone302.iqilu.com/live/shanghe_tv02.m3u8
潮安影视,http://chaoan.chaoantv.com:8278/h_yingshi_1028/playlist.m3u8
安徽影视,http://zbbf2.ahtv.cn/live/756.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
陕西西部电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
西安文化影视,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8
黑龙江影视,http://idclive.hljtv.com:8080/live/yingshi_sd.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
陕西影视,http://111.20.45.167/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
陕西都市青春,http://111.20.45.169/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8  
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
怀旧剧场,rtmp://58.200.131.2:1935/livetv/hjjctv
第一剧场,rtmp://58.200.131.2:1935/livetv/dyjctv
风云剧场,http://hdtv.lzu6.edu.cn/hls/hls184a516.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226236/1.m3u8
东方影视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
双星台,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
欢笑剧场,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
BEST电影,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
精选,http://hdtv.lzu6.edu.cn/hls/hls102.m3u8
星影,http://hdtv.lzu6.edu.cn/hls/hls59.m3u8
情景喜剧,http://111.19.218.41/r/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c55_lb_145_300_t10/c55_lb_145_300_t10.m3u8
热播影视,http://111.19.218.41/r/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c57_lb_274_720P_t10/c57_lb_274_720P_t10.m3u8
仙侠玄幻,http://111.19.218.41/r/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c55_lb_148_300_t10/c55_lb_148_300_t10.m3u8
青春剧场,http://111.19.228.75/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c55_lb_147_600_t10/c55_lb_147_600_t10.m3u8
日韩剧院,http://111.19.218.41/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c53_lb_62_600_t10/c53_lb_62_600_t10.m3u8
收视冠军,http://111.19.228.75/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c56_lb_230_600_t10/c56_lb_230_600_t10.m3u8
票房收割,http://111.19.219.41/r/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
周末影院,http://111.19.218.41/r/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8
温情影院,http://111.19.219.41/r/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c51_lb_113_600_t10/c51_lb_113_600_t10.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
天映经典,http://sxgs88.picp.vip:9090/hstv.php?id=328&type=.m3u8
天映频道,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
LS Time龙祥時代电影台,http://sxgs88.picp.vip:9090/hstv.php?id=373&type=.m3u8
LS Time龙祥時代电影台,http://sxgs88.picp.vip:9090/hstv.php?id=373&type=.m3u8
民视影剧,http://sxgs88.picp.vip:9090/hstv.php?id=1023&type=.m3u8
纬来电影,http://50.7.59.216:61980/myplay/cn_4_14009/index.m3u8?key=84797b799ae18d1b
纬来电影,http://sxgs88.picp.vip:9090/hstv.php?id=96&type=.m3u8
东森洋片,http://50.7.59.216:61980/myplay/cn_4_14003/index.m3u8?key=84797b799ae18d1b
东森洋片,http://sxgs88.picp.vip:9090/hstv.php?id=1128&type=.m3u8
东森电影,http://50.7.59.216:61980/myplay/cn_4_14002/index.m3u8?key=84797b799ae18d1b
东森电影,http://sxgs88.picp.vip:9090/hstv.php?id=350&type=.m3u8
东森戏剧,http://50.7.59.216:61980/myplay/cn_4_14005/index.m3u8?key=84797b799ae18d1b
东森超视,http://50.7.59.216:61980/myplay/cn_4_14008/index.m3u8?key=84797b799ae18d1b
东森幼幼,http://50.7.59.216:61980/myplay/cn_4_14007/index.m3u8?key=84797b799ae18d1b
壹电影,http://50.7.59.216:61980/myplay/cn_5_15006/index.m3u8?key=84797b799ae18d1b
卫视电影,http://sxgs88.picp.vip:9090/hstv.php?id=93&type=.m3u8
AXN,http://sxgs88.picp.vip:9090/hstv.php?id=92&type=.m3u8
AXN亚洲,http://sxgs88.picp.vip:9090/hstv.php?id=1066&type=.m3u8
光影欧洲,http://sxgs88.picp.vip:9090/hstv.php?id=1157&type=.m3u8
华纳电影,http://sxgs88.picp.vip:9090/hstv.php?id=83&type=.m3u8
美亚高清电影台(香港),http://50.7.59.216:61980/myplay/cn_1_11001/index.m3u8?key=84797b799ae18d1b
美亚高清电影台(香港),http://sxgs88.picp.vip:9090/hstv.php?id=375&type=.m3u8
卫视电影,http://50.7.59.216:61980/myplay/cn_3_13017/index.m3u8?key=84797b799ae18d1b
卫视电影,http://sxgs88.picp.vip:9090/hstv.php?id=93&type=.m3u8
卫视洋片台,http://50.7.59.216:61980/myplay/cn_1_11002/index.m3u8?key=84797b799ae18d1b
星卫电影,http://50.7.59.216:61980/myplay/cn_1_11003/index.m3u8?key=84797b799ae18d1b
星卫电影,http://sxgs88.picp.vip:9090/hstv.php?id=496&type=.m3u8
光影欧洲,http://sxgs88.picp.vip:9090/hstv.php?id=1157&type=.m3u8
华纳电影,http://sxgs88.picp.vip:9090/hstv.php?id=83&type=.m3u8
华纳电影,http://50.7.59.216:61980/myplay/cn_1_11011/index.m3u8?key=84797b799ae18d1b
fhtv电影,http://sxgs88.picp.vip:9090/hstv.php?id=18&type=.m3u8
好莱坞电影,http://sxgs88.picp.vip:9090/hstv.php?id=37&type=.m3u8
卫视西片,http://sxgs88.picp.vip:9090/hstv.php?id=369&type=.m3u8
卫视西片,http://sxgs88.picp.vip:9090/hstv.php?id=369&type=.m3u8
金光布袋,http://sxgs88.picp.vip:9090/hstv.php?id=1060&type=.m3u8
FOX,http://sxgs88.picp.vip:9090/hstv.php?id=384&type=.m3u8
FOXCRIME,http://sxgs88.picp.vip:9090/hstv.php?id=386&type=.m3u8
FOXACTION,http://sxgs88.picp.vip:9090/hstv.php?id=385&type=.m3u8
FOXFamily,http://sxgs88.picp.vip:9090/hstv.php?id=383&type=.m3u8
采昌影剧,http://sxgs88.picp.vip:9090/hstv.php?id=62&type=.m3u8
影迷数位电影,http://sxgs88.picp.vip:9090/hstv.php?id=497&type=.m3u8
CATCHPLAY电影,http://sxgs88.picp.vip:9090/hstv.php?id=362&type=.m3u8
八大戏剧,http://sxgs88.picp.vip:9090/hstv.php?id=81&type=.m3u8
八大戏剧,http://50.7.59.216:61980/myplay/cn_5_15003/index.m3u8?key=84797b799ae18d1b
公视戏剧,http://sxgs88.picp.vip:9090/hstv.php?id=69&type=.m3u8
三立戏剧,http://sxgs88.picp.vip:9090/hstv.php?id=64&type=.m3u8
龙华电影,http://sxgs88.picp.vip:9090/hstv.php?id=311&type=.m3u8
龙华经典,http://sxgs88.picp.vip:9090/hstv.php?id=100&type=.m3u8
龙华戏剧,http://sxgs88.picp.vip:9090/hstv.php?id=365&type=.m3u8
靖洋戏剧,http://sxgs88.picp.vip:9090/hstv.php?id=319&type=.m3u8
靖天电影,http://sxgs88.picp.vip:9090/hstv.php?id=110&type=.m3u8
靖天戏剧,http://sxgs88.picp.vip:9090/hstv.php?id=109&type=.m3u8
ELTA影剧,http://sxgs88.picp.vip:9090/hstv.php?id=500&type=.m3u8
EYE戏剧,http://sxgs88.picp.vip:9090/hstv.php?id=191&type=.m3u8
TVNMOVIE,http://sxgs88.picp.vip:9090/hstv.php?id=1082&type=.m3u8
DoxTV,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226048/1/index.m3u8?fmt=ts2hls
Dox剧场,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226013/1/index.m3u8?fmt=ts2hls
Dox怡家,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226016/1/index.m3u8?fmt=ts2hls
